T,TM,Tm,SLP,H,VV,V,VM,PM 2.5
30.7,34.0,25.0,1000.5,65.0,3.4,12.0,27.8,31.75

31.1,35.0,25.0,1003.1,64.0,3.2,10.4,18.3,0.0

31.3,35.0,26.0,1004.6,63.0,3.2,11.5,18.3,0.0

31.4,36.0,26.7,1006.7,65.0,3.1,8.3,13.0,83.45833333333333

30.4,35.6,25.7,1006.5,72.0,2.9,4.3,14.8,71.66666666666667

31.7,37.1,26.0,1003.2,63.0,2.9,1.7,5.4,62.375

32.5,37.2,25.3,1003.0,59.0,3.1,1.7,7.6,24.875

32.6,37.4,27.0,1005.8,63.0,2.6,6.3,13.0,37.333333333333336

30.7,34.8,25.6,1004.5,66.0,2.6,3.3,11.1,41.5

31.4,35.2,26.0,1005.8,62.0,3.1,2.0,7.6,48.91666666666666

31.9,36.0,26.5,1007.2,66.0,2.3,2.4,7.6,26.66666666666667

32.4,36.4,27.5,1007.8,65.0,3.1,3.5,11.1,29.0

30.3,35.0,24.7,1007.3,62.0,2.3,7.6,18.3,60.54166666666666

29.9,35.0,23.0,1006.3,60.0,2.6,6.7,24.1,41.583333333333336

30.0,36.0,22.5,1004.9,63.0,2.6,3.0,7.6,50.91666666666666

28.6,35.0,19.8,1008.2,49.0,3.7,11.5,22.2,82.83333333333333

28.3,35.2,19.0,1009.4,53.0,3.4,9.1,35.9,95.25

26.8,35.2,17.5,1010.4,57.0,2.6,5.7,13.0,115.83333333333331

27.6,35.0,17.6,1007.6,53.0,3.1,5.9,13.0,136.70833333333334

27.7,35.0,18.6,1006.9,52.0,3.1,7.8,28.7,160.66666666666666

27.3,35.0,19.0,1007.8,55.0,3.2,7.2,27.8,173.58333333333337

27.2,34.5,19.5,1009.0,58.0,3.1,11.1,25.9,261.6666666666667

26.4,33.0,18.4,1012.4,60.0,2.6,4.6,14.8,272.4166666666667

25.4,33.4,16.5,1014.3,62.0,1.6,5.0,14.8,226.29166666666663

23.7,31.7,15.5,1017.7,69.0,1.0,1.3,5.4,99.70833333333331

23.4,31.1,14.2,1016.0,60.0,1.1,3.0,7.6,217.375

22.6,30.6,15.8,1015.4,69.0,0.5,1.1,5.4,309.375

23.9,32.0,14.5,1015.6,63.0,1.0,2.0,5.4,166.91666666666666

23.2,30.2,14.0,1012.6,55.0,1.1,7.4,18.3,278.0

22.5,29.5,15.6,1013.3,56.0,1.1,11.7,22.2,192.33333333333331

21.7,30.0,12.2,1014.5,52.0,1.1,6.3,16.5,235.33333333333331

22.2,30.2,13.6,1015.6,63.0,1.6,1.5,3.5,221.54166666666663

20.8,29.3,12.1,1016.7,58.0,1.8,3.5,9.4,210.54166666666663

20.7,28.8,10.6,1017.8,56.0,1.8,6.1,16.5,251.20833333333331

20.8,29.0,10.5,1013.9,61.0,1.8,2.6,7.6,194.70833333333331

22.0,31.0,10.7,1013.2,56.0,1.8,2.4,14.8,250.875

21.4,30.6,10.8,1011.9,54.0,2.6,7.8,18.3,274.875

24.2,31.0,16.5,1013.0,36.0,2.9,13.9,22.2,160.0

22.7,30.8,13.6,1012.0,38.0,3.4,11.9,20.6,217.91666666666663

21.4,29.6,12.7,1013.7,40.0,2.6,8.0,20.6,184.20833333333331

19.2,25.9,11.9,1017.0,84.0,0.8,2.6,9.4,176.375

18.9,25.8,11.5,1017.9,77.0,0.6,5.0,13.0,185.95833333333331

19.3,27.0,11.7,1019.6,57.0,1.8,5.2,11.1,195.375

17.8,24.8,11.2,1017.0,74.0,0.6,0.7,7.6,365.29166666666674

15.8,24.3,8.7,1015.8,77.0,0.8,1.7,7.6,312.2083333333333

18.2,27.0,7.7,1013.7,72.0,0.6,1.1,7.6,237.625

19.0,27.1,10.5,1015.1,61.0,1.6,3.3,9.4,202.875

18.0,26.6,10.5,1017.1,61.0,1.9,8.0,14.8,260.1666666666667

17.2,24.2,10.0,1017.2,58.0,1.6,9.3,22.2,403.95833333333326

16.3,23.0,6.6,1016.9,61.0,1.0,9.4,20.6,284.1666666666667

18.1,24.0,11.2,1015.4,56.0,1.8,15.9,25.9,288.4166666666667

17.8,25.0,10.7,1015.8,54.0,2.3,9.4,22.2,256.8333333333333

13.9,24.5,11.4,1015.0,95.0,0.6,8.7,14.8,169.0

16.3,23.0,9.8,1016.9,78.0,1.1,7.4,16.5,186.04166666666663

16.3,23.4,9.0,1017.3,68.0,1.3,7.8,18.3,185.58333333333331

